,year,date,round,winner,loser,games_played,court,surface,tourney_singles_draw,tournoi_unique_id,id_winner,id_loser,w_rank,w_points,l_rank,l_points
81563,2013,2013-01-07,1,ferrer_d.,kohlschreiber_p.,20,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-ferrer_d.,2013-01-07-kohlschreiber_p.,5,6505,19,1770
81564,2013,2013-01-07,2,ferrer_d.,monfils_g.,15,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-ferrer_d.,2013-01-07-monfils_g.,5,6505,99,555
81565,2013,2013-01-07,2,kohlschreiber_p.,querrey_s.,23,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-kohlschreiber_p.,2013-01-07-querrey_s.,19,1770,22,1650
81566,2013,2013-01-07,3,ferrer_d.,lacko_l.,15,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-ferrer_d.,2013-01-07-lacko_l.,5,6505,48,872
81567,2013,2013-01-07,3,kohlschreiber_p.,malisse_x.,23,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-kohlschreiber_p.,2013-01-07-malisse_x.,19,1770,62,746
81568,2013,2013-01-07,3,monfils_g.,haas_t.,30,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-monfils_g.,2013-01-07-haas_t.,99,555,21,1681
81569,2013,2013-01-07,3,querrey_s.,levine_j.,23,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-querrey_s.,2013-01-07-levine_j.,22,1650,104,530
81570,2013,2013-01-07,4,ferrer_d.,lu_y.,27,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-ferrer_d.,2013-01-07-lu_y.,5,6505,999,9
81571,2013,2013-01-07,4,kohlschreiber_p.,falla_a.,32,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-kohlschreiber_p.,2013-01-07-falla_a.,19,1770,53,821
81572,2013,2013-01-07,4,haas_t.,sijsling_i.,19,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-haas_t.,2013-01-07-sijsling_i.,21,1681,70,706
81573,2013,2013-01-07,4,querrey_s.,rochus_o.,21,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-querrey_s.,2013-01-07-rochus_o.,22,1650,89,577
81574,2013,2013-01-07,4,lacko_l.,bellucci_t.,21,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-lacko_l.,2013-01-07-bellucci_t.,48,872,32,1112
81575,2013,2013-01-07,4,levine_j.,baker_b.,22,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-levine_j.,2013-01-07-baker_b.,104,530,59,756
81576,2013,2013-01-07,4,malisse_x.,giraldo_s.,23,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-malisse_x.,2013-01-07-giraldo_s.,62,746,63,743
81577,2013,2013-01-07,4,monfils_g.,jones_g.,18,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-monfils_g.,2013-01-07-jones_g.,99,555,373,108
81578,2013,2013-01-07,5,baker_b.,janowicz_j.,33,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-baker_b.,2013-01-07-janowicz_j.,59,756,26,1299
81579,2013,2013-01-07,5,jones_g.,melzer_j.,21,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-jones_g.,2013-01-07-melzer_j.,373,108,29,1177
81580,2013,2013-01-07,5,malisse_x.,klizan_m.,31,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-malisse_x.,2013-01-07-klizan_m.,62,746,30,1175
81581,2013,2013-01-07,5,bellucci_t.,goffin_d.,21,Outdoor,Hard,28,2013-auckland-hard,2013-01-07-bellucci_t.,2013-01-07-goffin_d.,32,1112,50,843
