,year,date,round,winner,loser,games_played,court,surface,tourney_singles_draw,tournoi_unique_id,id_winner,id_loser,w_rank,w_points,l_rank,l_points
3782,1992,1992-01-06,1,yzaga_j.,washington_m.,23,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-yzaga_j.,1992-01-06-washington_m.,53,0,47,0
3783,1992,1992-01-06,2,washington_m.,zoecke_m.,18,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-washington_m.,1992-01-06-zoecke_m.,47,0,62,0
3784,1992,1992-01-06,2,yzaga_j.,connell_g.,18,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-yzaga_j.,1992-01-06-connell_g.,53,0,78,0
3785,1992,1992-01-06,3,washington_m.,cherkasov_a.,18,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-washington_m.,1992-01-06-cherkasov_a.,47,0,21,0
3786,1992,1992-01-06,3,zoecke_m.,volkov_a.,21,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-zoecke_m.,1992-01-06-volkov_a.,62,0,23,0
3787,1992,1992-01-06,3,connell_g.,evernden_k.,23,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-connell_g.,1992-01-06-evernden_k.,78,0,171,0
3788,1992,1992-01-06,3,yzaga_j.,naewie_m.,22,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-yzaga_j.,1992-01-06-naewie_m.,53,0,155,0
3789,1992,1992-01-06,4,cherkasov_a.,olhovskiy_a.,17,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-cherkasov_a.,1992-01-06-olhovskiy_a.,21,0,131,0
3790,1992,1992-01-06,4,volkov_a.,lavalle_l.,30,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-volkov_a.,1992-01-06-lavalle_l.,23,0,134,0
3791,1992,1992-01-06,4,yzaga_j.,clavet_f.,23,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-yzaga_j.,1992-01-06-clavet_f.,53,0,30,0
3792,1992,1992-01-06,4,zoecke_m.,haarhuis_p.,31,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-zoecke_m.,1992-01-06-haarhuis_p.,62,0,36,0
3793,1992,1992-01-06,4,washington_m.,matsuoka_s.,19,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-washington_m.,1992-01-06-matsuoka_s.,47,0,68,0
3794,1992,1992-01-06,4,connell_g.,eltingh_j.,29,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-connell_g.,1992-01-06-eltingh_j.,78,0,110,0
3795,1992,1992-01-06,4,evernden_k.,miniussi_c.,18,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-evernden_k.,1992-01-06-miniussi_c.,171,0,82,0
3796,1992,1992-01-06,4,naewie_m.,frana_j.,17,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-naewie_m.,1992-01-06-frana_j.,155,0,67,0
3797,1992,1992-01-06,5,eltingh_j.,novacek_k.,26,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-eltingh_j.,1992-01-06-novacek_k.,110,0,8,0
3798,1992,1992-01-06,5,cherkasov_a.,grabb_j.,33,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-cherkasov_a.,1992-01-06-grabb_j.,21,0,87,0
3799,1992,1992-01-06,5,volkov_a.,rosset_m.,19,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-volkov_a.,1992-01-06-rosset_m.,23,0,55,0
3800,1992,1992-01-06,5,clavet_f.,vajda_m.,28,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-clavet_f.,1992-01-06-vajda_m.,30,0,99,0
3801,1992,1992-01-06,5,haarhuis_p.,steven_b.,28,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-haarhuis_p.,1992-01-06-steven_b.,36,0,210,0
3802,1992,1992-01-06,5,naewie_m.,ferreira_w.,14,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-naewie_m.,1992-01-06-ferreira_w.,155,0,42,0
3803,1992,1992-01-06,5,washington_m.,gomez_a.,17,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-washington_m.,1992-01-06-gomez_a.,47,0,69,0
3804,1992,1992-01-06,5,evernden_k.,furlan_r.,25,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-evernden_k.,1992-01-06-furlan_r.,171,0,52,0
3805,1992,1992-01-06,5,connell_g.,jonsson_l.,19,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-connell_g.,1992-01-06-jonsson_l.,78,0,101,0
3806,1992,1992-01-06,5,frana_j.,koslowski_l.,32,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-frana_j.,1992-01-06-koslowski_l.,67,0,76,0
3807,1992,1992-01-06,5,lavalle_l.,saceanu_c.,17,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-lavalle_l.,1992-01-06-saceanu_c.,134,0,83,0
3808,1992,1992-01-06,5,matsuoka_s.,fontang_f.,25,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-matsuoka_s.,1992-01-06-fontang_f.,68,0,60,0
3809,1992,1992-01-06,5,miniussi_c.,greenhalgh_j.,18,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-miniussi_c.,1992-01-06-greenhalgh_j.,82,0,1059,0
3810,1992,1992-01-06,5,olhovskiy_a.,oncins_j.,16,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-olhovskiy_a.,1992-01-06-oncins_j.,131,0,66,0
3811,1992,1992-01-06,5,yzaga_j.,fleurian_j.,23,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-yzaga_j.,1992-01-06-fleurian_j.,53,0,,
3812,1992,1992-01-06,5,zoecke_m.,koevermans_m.,31,Outdoor,Hard,32,1992-auckland-hard,1992-01-06-zoecke_m.,1992-01-06-koevermans_m.,62,0,70,0
3813,1992,1992-01-06,1,sanchez_e.,forget_g.,19,Outdoor,Hard,32,1992-sydney-hard-32,1992-01-06-sanchez_e.,1992-01-06-forget_g.,15,0,7,0
3814,1992,1992-10-05,1,sanchez_e.,forget_g.,19,Indoor,Hard,48,1992-sydney-hard-48,1992-10-05-sanchez_e.,1992-10-05-forget_g.,21,0,14,0
3815,1992,1992-01-06,2,forget_g.,wheaton_d.,17,Outdoor,Hard,32,1992-sydney-hard-32,1992-01-06-forget_g.,1992-01-06-wheaton_d.,7,0,17,0
3816,1992,1992-10-05,2,forget_g.,wheaton_d.,17,Indoor,Hard,48,1992-sydney-hard-48,1992-10-05-forget_g.,1992-10-05-wheaton_d.,14,0,49,0
3817,1992,1992-01-06,2,sanchez_e.,camporese_o.,23,Outdoor,Hard,32,1992-sydney-hard-32,1992-01-06-sanchez_e.,1992-01-06-camporese_o.,15,0,25,0
3818,1992,1992-10-05,2,sanchez_e.,camporese_o.,23,Indoor,Hard,48,1992-sydney-hard-48,1992-10-05-sanchez_e.,1992-10-05-camporese_o.,21,0,29,0
3819,1992,1992-01-06,3,forget_g.,krickstein_a.,17,Outdoor,Hard,32,1992-sydney-hard-32,1992-01-06-forget_g.,1992-01-06-krickstein_a.,7,0,34,0
3820,1992,1992-10-05,3,forget_g.,krickstein_a.,17,Indoor,Hard,48,1992-sydney-hard-48,1992-10-05-forget_g.,1992-10-05-krickstein_a.,14,0,18,0
3821,1992,1992-01-06,3,sanchez_e.,muster_t.,18,Outdoor,Hard,32,1992-sydney-hard-32,1992-01-06-sanchez_e.,1992-01-06-muster_t.,15,0,37,0
3822,1992,1992-10-05,3,sanchez_e.,muster_t.,18,Indoor,Hard,48,1992-sydney-hard-48,1992-10-05-sanchez_e.,1992-10-05-muster_t.,21,0,19,0
3823,1992,1992-01-06,3,wheaton_d.,hlasek_j.,28,Outdoor,Hard,32,1992-sydney-hard-32,1992-01-06-wheaton_d.,1992-01-06-hlasek_j.,17,0,20,0
3824,1992,1992-10-05,3,wheaton_d.,hlasek_j.,28,Indoor,Hard,48,1992-sydney-hard-48,1992-10-05-wheaton_d.,1992-10-05-hlasek_j.,49,0,42,0
3825,1992,1992-01-06,3,camporese_o.,bergstrom_c.,30,Outdoor,Hard,32,1992-sydney-hard-32,1992-01-06-camporese_o.,1992-01-06-bergstrom_c.,25,0,40,0
3826,1992,1992-10-05,3,camporese_o.,bergstrom_c.,30,Indoor,Hard,48,1992-sydney-hard-48,1992-10-05-camporese_o.,1992-10-05-bergstrom_c.,29,0,67,0
3827,1992,1992-01-06,4,forget_g.,sanchez_j.,18,Outdoor,Hard,32,1992-sydney-hard-32,1992-01-06-forget_g.,1992-01-06-sanchez_j.,7,0,32,0
3828,1992,1992-10-05,4,forget_g.,sanchez_j.,18,Indoor,Hard,48,1992-sydney-hard-48,1992-10-05-forget_g.,1992-10-05-sanchez_j.,14,0,34,0
3829,1992,1992-01-06,4,bergstrom_c.,korda_p.,24,Outdoor,Hard,32,1992-sydney-hard-32,1992-01-06-bergstrom_c.,1992-01-06-korda_p.,40,0,9,0
3830,1992,1992-10-05,4,bergstrom_c.,korda_p.,24,Indoor,Hard,48,1992-sydney-hard-48,1992-10-05-bergstrom_c.,1992-10-05-korda_p.,67,0,5,0
3831,1992,1992-01-06,4,camporese_o.,gustafsson_m.,22,Outdoor,Hard,32,1992-sydney-hard-32,1992-01-06-camporese_o.,1992-01-06-gustafsson_m.,25,0,13,0
3832,1992,1992-10-05,4,camporese_o.,gustafsson_m.,22,Indoor,Hard,48,1992-sydney-hard-48,1992-10-05-camporese_o.,1992-10-05-gustafsson_m.,29,0,55,0
3833,1992,1992-01-06,4,sanchez_e.,fitzgerald_j.,20,Outdoor,Hard,32,1992-sydney-hard-32,1992-01-06-sanchez_e.,1992-01-06-fitzgerald_j.,15,0,184,0
3834,1992,1992-10-05,4,sanchez_e.,fitzgerald_j.,20,Indoor,Hard,48,1992-sydney-hard-48,1992-10-05-sanchez_e.,1992-10-05-fitzgerald_j.,21,0,163,0
3835,1992,1992-01-06,4,wheaton_d.,delaitre_o.,19,Outdoor,Hard,32,1992-sydney-hard-32,1992-01-06-wheaton_d.,1992-01-06-delaitre_o.,17,0,39,0
3836,1992,1992-10-05,4,wheaton_d.,delaitre_o.,19,Indoor,Hard,48,1992-sydney-hard-48,1992-10-05-wheaton_d.,1992-10-05-delaitre_o.,49,0,57,0
3837,1992,1992-01-06,4,hlasek_j.,krajicek_r.,20,Outdoor,Hard,32,1992-sydney-hard-32,1992-01-06-hlasek_j.,1992-01-06-krajicek_r.,20,0,44,0
3838,1992,1992-10-05,4,hlasek_j.,krajicek_r.,20,Indoor,Hard,48,1992-sydney-hard-48,1992-10-05-hlasek_j.,1992-10-05-krajicek_r.,42,0,15,0
3839,1992,1992-01-06,4,krickstein_a.,caratti_c.,28,Outdoor,Hard,32,1992-sydney-hard-32,1992-01-06-krickstein_a.,1992-01-06-caratti_c.,34,0,43,0
3840,1992,1992-10-05,4,krickstein_a.,caratti_c.,28,Indoor,Hard,48,1992-sydney-hard-48,1992-10-05-krickstein_a.,1992-10-05-caratti_c.,18,0,158,0
