,year,date,round,winner,loser,games_played,court,surface,tourney_singles_draw,tournoi_unique_id,id_winner,id_loser,w_rank,w_points,l_rank,l_points
22591,1997,1997-01-06,1,bjorkman_j.,carlsen_k.,19,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-bjorkman_j.,1997-01-06-carlsen_k.,65,737,72,636
22592,1997,1997-01-06,2,bjorkman_j.,ondruska_m.,14,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-bjorkman_j.,1997-01-06-ondruska_m.,65,737,102,468
22593,1997,1997-01-06,2,carlsen_k.,novak_j.,23,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-carlsen_k.,1997-01-06-novak_j.,72,636,50,829
22594,1997,1997-01-06,3,ondruska_m.,rios_m.,24,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-ondruska_m.,1997-01-06-rios_m.,102,468,11,2114
22595,1997,1997-01-06,3,carlsen_k.,gumy_h.,23,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-carlsen_k.,1997-01-06-gumy_h.,72,636,43,903
22596,1997,1997-01-06,3,bjorkman_j.,gambill_j.,16,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-bjorkman_j.,1997-01-06-gambill_j.,65,737,,
22597,1997,1997-01-06,3,novak_j.,radulescu_a.,17,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-novak_j.,1997-01-06-radulescu_a.,50,829,79,617
22598,1997,1997-01-06,4,rios_m.,tarango_j.,18,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-rios_m.,1997-01-06-tarango_j.,11,2114,92,520
22599,1997,1997-01-06,4,carlsen_k.,berasategui_a.,18,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-carlsen_k.,1997-01-06-berasategui_a.,72,636,20,1477
22600,1997,1997-01-06,4,gumy_h.,kulti_n.,16,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-gumy_h.,1997-01-06-kulti_n.,43,903,70,687
22601,1997,1997-01-06,4,gambill_j.,woodruff_c.,33,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-gambill_j.,1997-01-06-woodruff_c.,,,44,902
22602,1997,1997-01-06,4,bjorkman_j.,ruud_c.,18,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-bjorkman_j.,1997-01-06-ruud_c.,65,737,58,767
22603,1997,1997-01-06,4,novak_j.,mamiit_c.,18,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-novak_j.,1997-01-06-mamiit_c.,50,829,204,197
22604,1997,1997-01-06,4,ondruska_m.,kucera_k.,25,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-ondruska_m.,1997-01-06-kucera_k.,102,468,56,771
22605,1997,1997-01-06,4,radulescu_a.,johansson_t.,23,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-radulescu_a.,1997-01-06-johansson_t.,79,617,62,753
22606,1997,1997-01-06,5,rios_m.,alami_k.,17,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-rios_m.,1997-01-06-alami_k.,11,2114,61,754
22607,1997,1997-01-06,5,berasategui_a.,carretero_r.,32,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-berasategui_a.,1997-01-06-carretero_r.,20,1477,69,716
22608,1997,1997-01-06,5,ruud_c.,corretja_a.,36,Outdoor,Hard,32,1997-auckland-hard,1997-01-06-ruud_c.,1997-01-06-corretja_a.,58,767,25,1385
