,year,date,round,winner,loser,games_played,court,surface,tourney_singles_draw,tournoi_unique_id,id_winner,id_loser,w_rank,w_points,l_rank,l_points
15218,1995,1995-01-02,1,courier_j.,boetsch_a.,20,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-courier_j.,1995-01-02-boetsch_a.,13,0,53,0
15219,1995,1995-01-02,2,courier_j.,woodforde_m.,19,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-courier_j.,1995-01-02-woodforde_m.,13,0,43,0
15220,1995,1995-01-02,2,boetsch_a.,krajicek_r.,21,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-boetsch_a.,1995-01-02-krajicek_r.,53,0,17,0
15221,1995,1995-01-02,3,woodforde_m.,kafelnikov_y.,21,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-woodforde_m.,1995-01-02-kafelnikov_y.,43,0,11,0
15222,1995,1995-01-02,3,courier_j.,enqvist_t.,18,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-courier_j.,1995-01-02-enqvist_t.,13,0,59,0
15223,1995,1995-01-02,3,krajicek_r.,rafter_p.,23,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-krajicek_r.,1995-01-02-rafter_p.,17,0,20,0
15224,1995,1995-01-02,3,boetsch_a.,dreekmann_h.,19,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-boetsch_a.,1995-01-02-dreekmann_h.,53,0,64,0
15225,1995,1995-01-02,4,kafelnikov_y.,holm_h.,21,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-kafelnikov_y.,1995-01-02-holm_h.,11,0,67,0
15226,1995,1995-01-02,4,courier_j.,vacek_d.,19,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-courier_j.,1995-01-02-vacek_d.,13,0,45,0
15227,1995,1995-01-02,4,krajicek_r.,fromberg_r.,24,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-krajicek_r.,1995-01-02-fromberg_r.,17,0,58,0
15228,1995,1995-01-02,4,rafter_p.,morgan_j.,22,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-rafter_p.,1995-01-02-morgan_j.,20,0,104,0
15229,1995,1995-01-02,4,enqvist_t.,stoltenberg_j.,20,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-enqvist_t.,1995-01-02-stoltenberg_j.,59,0,21,0
15230,1995,1995-01-02,4,boetsch_a.,furlan_r.,21,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-boetsch_a.,1995-01-02-furlan_r.,53,0,41,0
15231,1995,1995-01-02,4,woodforde_m.,bates_j.,23,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-woodforde_m.,1995-01-02-bates_j.,43,0,77,0
15232,1995,1995-01-02,4,dreekmann_h.,steeb_c.,30,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-dreekmann_h.,1995-01-02-steeb_c.,64,0,,
15233,1995,1995-01-02,5,kafelnikov_y.,ondruska_m.,20,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-kafelnikov_y.,1995-01-02-ondruska_m.,11,0,98,0
15234,1995,1995-01-02,5,dreekmann_h.,ferreira_w.,21,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-dreekmann_h.,1995-01-02-ferreira_w.,64,0,12,0
15235,1995,1995-01-02,5,courier_j.,hlasek_j.,20,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-courier_j.,1995-01-02-hlasek_j.,13,0,70,0
15236,1995,1995-01-02,5,krajicek_r.,santoro_f.,18,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-krajicek_r.,1995-01-02-santoro_f.,17,0,46,0
15237,1995,1995-01-02,5,rafter_p.,woodbridge_t.,20,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-rafter_p.,1995-01-02-woodbridge_t.,20,0,90,0
15238,1995,1995-01-02,5,stoltenberg_j.,kulti_n.,21,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-stoltenberg_j.,1995-01-02-kulti_n.,21,0,99,0
15239,1995,1995-01-02,5,furlan_r.,pozzi_g.,19,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-furlan_r.,1995-01-02-pozzi_g.,41,0,93,0
15240,1995,1995-01-02,5,woodforde_m.,goellner_m.,20,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-woodforde_m.,1995-01-02-goellner_m.,43,0,,
15241,1995,1995-01-02,5,bates_j.,renzenbrink_j.,30,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-bates_j.,1995-01-02-renzenbrink_j.,77,0,92,0
15242,1995,1995-01-02,5,boetsch_a.,shelton_b.,35,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-boetsch_a.,1995-01-02-shelton_b.,53,0,85,0
15243,1995,1995-01-02,5,enqvist_t.,adams_d.,19,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-enqvist_t.,1995-01-02-adams_d.,59,0,147,0
15244,1995,1995-01-02,5,fromberg_r.,stark_j.,18,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-fromberg_r.,1995-01-02-stark_j.,58,0,65,0
15245,1995,1995-01-02,5,holm_h.,pioline_c.,16,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-holm_h.,1995-01-02-pioline_c.,67,0,51,0
15246,1995,1995-01-02,5,morgan_j.,black_b.,27,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-morgan_j.,1995-01-02-black_b.,104,0,66,0
15247,1995,1995-01-02,5,steeb_c.,masur_w.,23,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-steeb_c.,1995-01-02-masur_w.,,,137,0
15248,1995,1995-01-02,5,vacek_d.,o'brien_a.,32,Outdoor,Hard,32,1995-adelaide-hard,1995-01-02-vacek_d.,1995-01-02-o'brien_a.,45,0,105,0
15249,1995,1995-01-02,1,edberg_s.,larsson_m.,20,Outdoor,Hard,32,1995-doha-hard,1995-01-02-edberg_s.,1995-01-02-larsson_m.,7,0,19,0
15250,1995,1995-01-02,2,edberg_s.,leconte_h.,21,Outdoor,Hard,32,1995-doha-hard,1995-01-02-edberg_s.,1995-01-02-leconte_h.,7,0,94,0
15251,1995,1995-01-02,2,larsson_m.,stich_m.,17,Outdoor,Hard,32,1995-doha-hard,1995-01-02-larsson_m.,1995-01-02-stich_m.,19,0,9,0
15252,1995,1995-01-02,3,edberg_s.,alami_k.,14,Outdoor,Hard,32,1995-doha-hard,1995-01-02-edberg_s.,1995-01-02-alami_k.,7,0,88,0
15253,1995,1995-01-02,3,stich_m.,siemerink_j.,16,Outdoor,Hard,32,1995-doha-hard,1995-01-02-stich_m.,1995-01-02-siemerink_j.,9,0,81,0
15254,1995,1995-01-02,3,larsson_m.,zoecke_m.,32,Outdoor,Hard,32,1995-doha-hard,1995-01-02-larsson_m.,1995-01-02-zoecke_m.,19,0,57,0
15255,1995,1995-01-02,3,leconte_h.,sanchez_j.,29,Outdoor,Hard,32,1995-doha-hard,1995-01-02-leconte_h.,1995-01-02-sanchez_j.,94,0,42,0
15256,1995,1995-01-02,4,edberg_s.,voinea_a.,31,Outdoor,Hard,32,1995-doha-hard,1995-01-02-edberg_s.,1995-01-02-voinea_a.,7,0,202,0
15257,1995,1995-01-02,4,stich_m.,gross_o.,22,Outdoor,Hard,32,1995-doha-hard,1995-01-02-stich_m.,1995-01-02-gross_o.,9,0,101,0
15258,1995,1995-01-02,4,larsson_m.,bjorkman_j.,21,Outdoor,Hard,32,1995-doha-hard,1995-01-02-larsson_m.,1995-01-02-bjorkman_j.,19,0,50,0
15259,1995,1995-01-02,4,siemerink_j.,forget_g.,22,Outdoor,Hard,32,1995-doha-hard,1995-01-02-siemerink_j.,1995-01-02-forget_g.,81,0,40,0
15260,1995,1995-01-02,4,alami_k.,el aynaoui_y.,21,Outdoor,Hard,32,1995-doha-hard,1995-01-02-alami_k.,1995-01-02-elaynaoui_y.,88,0,,
15261,1995,1995-01-02,4,leconte_h.,dewulf_f.,22,Outdoor,Hard,32,1995-doha-hard,1995-01-02-leconte_h.,1995-01-02-dewulf_f.,94,0,134,0
15262,1995,1995-01-02,4,sanchez_j.,braasch_k.,29,Outdoor,Hard,32,1995-doha-hard,1995-01-02-sanchez_j.,1995-01-02-braasch_k.,42,0,56,0
15263,1995,1995-01-02,4,zoecke_m.,matsuoka_s.,16,Outdoor,Hard,32,1995-doha-hard,1995-01-02-zoecke_m.,1995-01-02-matsuoka_s.,57,0,124,0
15264,1995,1995-01-02,5,edberg_s.,agenor_r.,21,Outdoor,Hard,32,1995-doha-hard,1995-01-02-edberg_s.,1995-01-02-agenor_r.,7,0,71,0
15265,1995,1995-01-02,5,stich_m.,delaitre_o.,21,Outdoor,Hard,32,1995-doha-hard,1995-01-02-stich_m.,1995-01-02-delaitre_o.,9,0,49,0
15266,1995,1995-01-02,5,larsson_m.,kucera_k.,17,Outdoor,Hard,32,1995-doha-hard,1995-01-02-larsson_m.,1995-01-02-kucera_k.,19,0,54,0
15267,1995,1995-01-02,5,sanchez_j.,eltingh_j.,26,Outdoor,Hard,32,1995-doha-hard,1995-01-02-sanchez_j.,1995-01-02-eltingh_j.,42,0,23,0
15268,1995,1995-01-02,5,leconte_h.,volkov_a.,35,Outdoor,Hard,32,1995-doha-hard,1995-01-02-leconte_h.,1995-01-02-volkov_a.,94,0,25,0
15269,1995,1995-01-02,5,zoecke_m.,karbacher_b.,29,Outdoor,Hard,32,1995-doha-hard,1995-01-02-zoecke_m.,1995-01-02-karbacher_b.,57,0,26,0
15270,1995,1995-01-02,5,alami_k.,haarhuis_p.,33,Outdoor,Hard,32,1995-doha-hard,1995-01-02-alami_k.,1995-01-02-haarhuis_p.,88,0,37,0
15271,1995,1995-01-02,5,forget_g.,mcenroe_p.,20,Outdoor,Hard,32,1995-doha-hard,1995-01-02-forget_g.,1995-01-02-mcenroe_p.,40,0,72,0
15272,1995,1995-01-02,5,bjorkman_j.,mronz_a.,20,Outdoor,Hard,32,1995-doha-hard,1995-01-02-bjorkman_j.,1995-01-02-mronz_a.,50,0,103,0
15273,1995,1995-01-02,5,braasch_k.,noszaly_s.,26,Outdoor,Hard,32,1995-doha-hard,1995-01-02-braasch_k.,1995-01-02-noszaly_s.,56,0,154,0
15274,1995,1995-01-02,5,dewulf_f.,kuhnen_p.,26,Outdoor,Hard,32,1995-doha-hard,1995-01-02-dewulf_f.,1995-01-02-kuhnen_p.,134,0,189,0
15275,1995,1995-01-02,5,el aynaoui_y.,jonsson_l.,31,Outdoor,Hard,32,1995-doha-hard,1995-01-02-elaynaoui_y.,1995-01-02-jonsson_l.,,,102,0
15276,1995,1995-01-02,5,gross_o.,schaller_g.,31,Outdoor,Hard,32,1995-doha-hard,1995-01-02-gross_o.,1995-01-02-schaller_g.,101,0,48,0
15277,1995,1995-01-02,5,matsuoka_s.,apell_j.,23,Outdoor,Hard,32,1995-doha-hard,1995-01-02-matsuoka_s.,1995-01-02-apell_j.,124,0,95,0
15278,1995,1995-01-02,5,siemerink_j.,olhovskiy_a.,15,Outdoor,Hard,32,1995-doha-hard,1995-01-02-siemerink_j.,1995-01-02-olhovskiy_a.,81,0,97,0
15279,1995,1995-01-02,5,voinea_a.,tarango_j.,35,Outdoor,Hard,32,1995-doha-hard,1995-01-02-voinea_a.,1995-01-02-tarango_j.,202,0,78,0
15280,1995,1995-01-09,1,enqvist_t.,adams_c.,15,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-enqvist_t.,1995-01-09-adams_c.,53,0,43,0
15281,1995,1995-01-09,2,enqvist_t.,volkov_a.,21,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-enqvist_t.,1995-01-09-volkov_a.,53,0,28,0
15282,1995,1995-01-09,2,adams_c.,spadea_v.,31,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-adams_c.,1995-01-09-spadea_v.,43,0,77,0
15283,1995,1995-01-09,3,volkov_a.,pioline_c.,30,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-volkov_a.,1995-01-09-pioline_c.,28,0,51,0
15284,1995,1995-01-09,3,adams_c.,hlasek_j.,26,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-adams_c.,1995-01-09-hlasek_j.,43,0,69,0
15285,1995,1995-01-09,3,enqvist_t.,steven_b.,25,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-enqvist_t.,1995-01-09-steven_b.,53,0,74,0
15286,1995,1995-01-09,3,spadea_v.,siemerink_j.,20,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-spadea_v.,1995-01-09-siemerink_j.,77,0,70,0
15287,1995,1995-01-09,4,volkov_a.,bates_j.,18,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-volkov_a.,1995-01-09-bates_j.,28,0,73,0
15288,1995,1995-01-09,4,hlasek_j.,sanchez_j.,15,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-hlasek_j.,1995-01-09-sanchez_j.,69,0,35,0
15289,1995,1995-01-09,4,adams_c.,goellner_m.,25,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-adams_c.,1995-01-09-goellner_m.,43,0,,
15290,1995,1995-01-09,4,pioline_c.,dreekmann_h.,17,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-pioline_c.,1995-01-09-dreekmann_h.,51,0,63,0
15291,1995,1995-01-09,4,enqvist_t.,ruud_c.,29,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-enqvist_t.,1995-01-09-ruud_c.,53,0,82,0
15292,1995,1995-01-09,4,siemerink_j.,o'brien_a.,21,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-siemerink_j.,1995-01-09-o'brien_a.,70,0,101,0
15293,1995,1995-01-09,4,spadea_v.,steeb_c.,16,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-spadea_v.,1995-01-09-steeb_c.,77,0,,
15294,1995,1995-01-09,4,steven_b.,downs_s.,19,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-steven_b.,1995-01-09-downs_s.,74,0,356,0
15295,1995,1995-01-09,5,siemerink_j.,ferreira_w.,29,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-siemerink_j.,1995-01-09-ferreira_w.,70,0,13,0
15296,1995,1995-01-09,5,volkov_a.,greenhalgh_j.,20,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-volkov_a.,1995-01-09-greenhalgh_j.,28,0,375,0
15297,1995,1995-01-09,5,ruud_c.,washington_m.,31,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-ruud_c.,1995-01-09-washington_m.,82,0,30,0
15298,1995,1995-01-09,5,sanchez_j.,black_b.,21,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-sanchez_j.,1995-01-09-black_b.,35,0,66,0
15299,1995,1995-01-09,5,adams_c.,clark_s.,16,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-adams_c.,1995-01-09-clark_s.,43,0,651,0
15300,1995,1995-01-09,5,downs_s.,santoro_f.,25,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-downs_s.,1995-01-09-santoro_f.,356,0,45,0
15301,1995,1995-01-09,5,steeb_c.,bjorkman_j.,25,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-steeb_c.,1995-01-09-bjorkman_j.,,,48,0
15302,1995,1995-01-09,5,pioline_c.,shelton_b.,16,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-pioline_c.,1995-01-09-shelton_b.,51,0,85,0
15303,1995,1995-01-09,5,bates_j.,dunn_b.,13,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-bates_j.,1995-01-09-dunn_b.,73,0,211,0
15304,1995,1995-01-09,5,dreekmann_h.,pozzi_g.,22,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-dreekmann_h.,1995-01-09-pozzi_g.,63,0,92,0
15305,1995,1995-01-09,5,enqvist_t.,stark_j.,22,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-enqvist_t.,1995-01-09-stark_j.,53,0,71,0
15306,1995,1995-01-09,5,goellner_m.,apell_j.,29,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-goellner_m.,1995-01-09-apell_j.,,,105,0
15307,1995,1995-01-09,5,hlasek_j.,mattar_l.,15,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-hlasek_j.,1995-01-09-mattar_l.,69,0,72,0
15308,1995,1995-01-09,5,o'brien_a.,sekulov_j.,23,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-o'brien_a.,1995-01-09-sekulov_j.,101,0,405,0
15309,1995,1995-01-09,5,spadea_v.,holm_h.,22,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-spadea_v.,1995-01-09-holm_h.,77,0,65,0
15310,1995,1995-01-09,5,steven_b.,ellwood_b.,26,Outdoor,Hard,32,1995-auckland-hard,1995-01-09-steven_b.,1995-01-09-ellwood_b.,74,0,410,0
15311,1995,1995-01-09,1,haarhuis_p.,vasek_r.,24,Outdoor,Hard,32,1995-jakarta-hard,1995-01-09-haarhuis_p.,1995-01-09-vasek_r.,59,0,132,0
15312,1995,1995-01-09,2,haarhuis_p.,carlsen_k.,27,Outdoor,Hard,32,1995-jakarta-hard,1995-01-09-haarhuis_p.,1995-01-09-carlsen_k.,59,0,106,0
15313,1995,1995-01-09,2,vasek_r.,agenor_r.,26,Outdoor,Hard,32,1995-jakarta-hard,1995-01-09-vasek_r.,1995-01-09-agenor_r.,132,0,89,0
15314,1995,1995-01-09,3,haarhuis_p.,rusedski_g.,28,Outdoor,Hard,32,1995-jakarta-hard,1995-01-09-haarhuis_p.,1995-01-09-rusedski_g.,59,0,109,0
15315,1995,1995-01-09,3,carlsen_k.,schaller_g.,23,Outdoor,Hard,32,1995-jakarta-hard,1995-01-09-carlsen_k.,1995-01-09-schaller_g.,106,0,58,0
15316,1995,1995-01-09,3,agenor_r.,raoux_g.,20,Outdoor,Hard,32,1995-jakarta-hard,1995-01-09-agenor_r.,1995-01-09-raoux_g.,89,0,117,0
