,year,date,round,winner,loser,games_played,court,surface,tourney_singles_draw,tournoi_unique_id,id_winner,id_loser,w_rank,w_points,l_rank,l_points
48081,2005,2005-01-03,1,johansson_j.,dent_t.,21,Outdoor,Hard,32,2005-adelaide-hard,2005-01-03-johansson_j.,2005-01-03-dent_t.,11,1595,32,955
48082,2005,2005-01-03,2,johansson_j.,rochus_o.,20,Outdoor,Hard,32,2005-adelaide-hard,2005-01-03-johansson_j.,2005-01-03-rochus_o.,11,1595,66,585
48083,2005,2005-01-03,2,dent_t.,ignacio chela_j.,14,Outdoor,Hard,32,2005-adelaide-hard,2005-01-03-dent_t.,2005-01-03-ignaciochela_j.,32,955,,
48084,2005,2005-01-03,3,dent_t.,hewitt_l.,22,Outdoor,Hard,32,2005-adelaide-hard,2005-01-03-dent_t.,2005-01-03-hewitt_l.,32,955,3,3590
48085,2005,2005-01-03,3,johansson_j.,enqvist_t.,26,Outdoor,Hard,32,2005-adelaide-hard,2005-01-03-johansson_j.,2005-01-03-enqvist_t.,11,1595,72,538
48086,2005,2005-01-03,3,rochus_o.,kiefer_n.,38,Outdoor,Hard,32,2005-adelaide-hard,2005-01-03-rochus_o.,2005-01-03-kiefer_n.,66,585,21,1240
48087,2005,2005-01-03,3,ignacio chela_j.,melzer_j.,33,Outdoor,Hard,32,2005-adelaide-hard,2005-01-03-ignaciochela_j.,2005-01-03-melzer_j.,,,39,920
48088,2005,2005-01-03,4,hewitt_l.,calleri_a.,17,Outdoor,Hard,32,2005-adelaide-hard,2005-01-03-hewitt_l.,2005-01-03-calleri_a.,3,3590,58,685
48089,2005,2005-01-03,4,johansson_j.,malisse_x.,35,Outdoor,Hard,32,2005-adelaide-hard,2005-01-03-johansson_j.,2005-01-03-malisse_x.,11,1595,48,798
48090,2005,2005-01-03,4,kiefer_n.,saulnier_c.,19,Outdoor,Hard,32,2005-adelaide-hard,2005-01-03-kiefer_n.,2005-01-03-saulnier_c.,21,1240,53,748
48091,2005,2005-01-03,4,ignacio chela_j.,lisnard_j.,24,Outdoor,Hard,32,2005-adelaide-hard,2005-01-03-ignaciochela_j.,2005-01-03-lisnard_j.,,,,
48092,2005,2005-01-03,4,dent_t.,benneteau_j.,25,Outdoor,Hard,32,2005-adelaide-hard,2005-01-03-dent_t.,2005-01-03-benneteau_j.,32,955,65,593
48093,2005,2005-01-03,4,rochus_o.,stepanek_r.,15,Outdoor,Hard,32,2005-adelaide-hard,2005-01-03-rochus_o.,2005-01-03-stepanek_r.,66,585,33,950
48094,2005,2005-01-03,4,enqvist_t.,mayer_f.,18,Outdoor,Hard,32,2005-adelaide-hard,2005-01-03-enqvist_t.,2005-01-03-mayer_f.,72,538,35,939
48095,2005,2005-01-03,4,melzer_j.,delic_a.,18,Outdoor,Hard,32,2005-adelaide-hard,2005-01-03-melzer_j.,2005-01-03-delic_a.,39,920,173,251
48096,2005,2005-01-03,5,hewitt_l.,clement_a.,22,Outdoor,Hard,32,2005-adelaide-hard,2005-01-03-hewitt_l.,2005-01-03-clement_a.,3,3590,106,413
