,year,date,round,winner,loser,games_played,court,surface,tourney_singles_draw,tournoi_unique_id,id_winner,id_loser,w_rank,w_points,l_rank,l_points
32743,2000,2000-01-03,1,hewitt_l.,enqvist_t.,26,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-hewitt_l.,2000-01-03-enqvist_t.,,,,
32744,2000,2000-01-03,2,enqvist_t.,norman_m.,25,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-enqvist_t.,2000-01-03-norman_m.,,,,
32745,2000,2000-01-03,2,hewitt_l.,escude_n.,26,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-hewitt_l.,2000-01-03-escude_n.,,,,
32746,2000,2000-01-03,3,enqvist_t.,grosjean_s.,25,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-enqvist_t.,2000-01-03-grosjean_s.,,,,
32747,2000,2000-01-03,3,escude_n.,henman_t.,16,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-escude_n.,2000-01-03-henman_t.,,,,
32748,2000,2000-01-03,3,norman_m.,martin_a.,19,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-norman_m.,2000-01-03-martin_a.,,,,
32749,2000,2000-01-03,3,hewitt_l.,stoltenberg_j.,16,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-hewitt_l.,2000-01-03-stoltenberg_j.,,,,
32750,2000,2000-01-03,4,enqvist_t.,federer_r.,23,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-enqvist_t.,2000-01-03-federer_r.,,,,
32751,2000,2000-01-03,4,henman_t.,lisnard_j.,27,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-henman_t.,2000-01-03-lisnard_j.,,,,
32752,2000,2000-01-03,4,norman_m.,fromberg_r.,22,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-norman_m.,2000-01-03-fromberg_r.,,,,
32753,2000,2000-01-03,4,hewitt_l.,petrovic_d.,14,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-hewitt_l.,2000-01-03-petrovic_d.,,,,
32754,2000,2000-01-03,4,grosjean_s.,gambill_j.,30,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-grosjean_s.,2000-01-03-gambill_j.,,,,
32755,2000,2000-01-03,4,escude_n.,dosedel_s.,23,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-escude_n.,2000-01-03-dosedel_s.,,,,
32756,2000,2000-01-03,4,martin_a.,sekulov_j.,26,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-martin_a.,2000-01-03-sekulov_j.,,,,
32757,2000,2000-01-03,4,stoltenberg_j.,vinck_c.,29,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-stoltenberg_j.,2000-01-03-vinck_c.,,,,
32758,2000,2000-01-03,5,enqvist_t.,clement_a.,19,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-enqvist_t.,2000-01-03-clement_a.,,,,
32759,2000,2000-01-03,5,henman_t.,balcells_j.,23,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-henman_t.,2000-01-03-balcells_j.,,,,
32760,2000,2000-01-03,5,norman_m.,draper_s.,20,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-norman_m.,2000-01-03-draper_s.,,,,
32761,2000,2000-01-03,5,stoltenberg_j.,hrbaty_d.,16,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-stoltenberg_j.,2000-01-03-hrbaty_d.,,,,
32762,2000,2000-01-03,5,martin_a.,spadea_v.,16,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-martin_a.,2000-01-03-spadea_v.,,,,
32763,2000,2000-01-03,5,hewitt_l.,woodforde_m.,24,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-hewitt_l.,2000-01-03-woodforde_m.,,,,
32764,2000,2000-01-03,5,grosjean_s.,ilie_a.,15,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-grosjean_s.,2000-01-03-ilie_a.,,,,
32765,2000,2000-01-03,5,escude_n.,baccanello_p.,34,Outdoor,Hard,32,2000-adelaide-hard,2000-01-03-escude_n.,2000-01-03-baccanello_p.,,,,
