,year,date,round,winner,loser,games_played,court,surface,tourney_singles_draw,tournoi_unique_id,id_winner,id_loser,w_rank,w_points,l_rank,l_points
35952,2001,2001-01-01,1,haas_t.,massu_n.,16,Outdoor,Hard,32,2001-adelaide-hard,2001-01-01-haas_t.,2001-01-01-massu_n.,23,1145,87,496
35953,2001,2001-01-01,2,massu_n.,henman_t.,29,Outdoor,Hard,32,2001-adelaide-hard,2001-01-01-massu_n.,2001-01-01-henman_t.,87,496,10,2020
35954,2001,2001-01-01,2,haas_t.,stoltenberg_j.,23,Outdoor,Hard,32,2001-adelaide-hard,2001-01-01-haas_t.,2001-01-01-stoltenberg_j.,23,1145,66,606
35955,2001,2001-01-01,3,haas_t.,hewitt_l.,23,Outdoor,Hard,32,2001-adelaide-hard,2001-01-01-haas_t.,2001-01-01-hewitt_l.,23,1145,7,2625
35956,2001,2001-01-01,3,henman_t.,johansson_t.,35,Outdoor,Hard,32,2001-adelaide-hard,2001-01-01-henman_t.,2001-01-01-johansson_t.,10,2020,39,930
35957,2001,2001-01-01,3,massu_n.,ljubicic_i.,34,Outdoor,Hard,32,2001-adelaide-hard,2001-01-01-massu_n.,2001-01-01-ljubicic_i.,87,496,91,484
35958,2001,2001-01-01,3,stoltenberg_j.,martin_a.,19,Outdoor,Hard,32,2001-adelaide-hard,2001-01-01-stoltenberg_j.,2001-01-01-martin_a.,66,606,79,518
35959,2001,2001-01-01,4,hewitt_l.,phau_b.,29,Outdoor,Hard,32,2001-adelaide-hard,2001-01-01-hewitt_l.,2001-01-01-phau_b.,7,2625,208,184
35960,2001,2001-01-01,4,henman_t.,tarango_j.,17,Outdoor,Hard,32,2001-adelaide-hard,2001-01-01-henman_t.,2001-01-01-tarango_j.,10,2020,112,349
35961,2001,2001-01-01,4,massu_n.,clement_a.,16,Outdoor,Hard,32,2001-adelaide-hard,2001-01-01-massu_n.,2001-01-01-clement_a.,87,496,18,1360
35962,2001,2001-01-01,4,haas_t.,malisse_x.,21,Outdoor,Hard,32,2001-adelaide-hard,2001-01-01-haas_t.,2001-01-01-malisse_x.,23,1145,127,307
35963,2001,2001-01-01,4,ljubicic_i.,pavel_a.,31,Outdoor,Hard,32,2001-adelaide-hard,2001-01-01-ljubicic_i.,2001-01-01-pavel_a.,91,484,27,1105
35964,2001,2001-01-01,4,johansson_t.,vinck_c.,21,Outdoor,Hard,32,2001-adelaide-hard,2001-01-01-johansson_t.,2001-01-01-vinck_c.,39,930,102,398
35965,2001,2001-01-01,4,martin_a.,rochus_c.,34,Outdoor,Hard,32,2001-adelaide-hard,2001-01-01-martin_a.,2001-01-01-rochus_c.,79,518,74,540
35966,2001,2001-01-01,4,stoltenberg_j.,goldstein_p.,16,Outdoor,Hard,32,2001-adelaide-hard,2001-01-01-stoltenberg_j.,2001-01-01-goldstein_p.,66,606,81,517
