,year,date,round,winner,loser,games_played,court,surface,tourney_singles_draw,tournoi_unique_id,id_winner,id_loser,w_rank,w_points,l_rank,l_points
29522,1999,1999-01-04,1,enqvist_t.,hewitt_l.,25,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-enqvist_t.,1999-01-04-hewitt_l.,22,1500,100,482
29523,1999,1999-01-04,2,enqvist_t.,draper_s.,21,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-enqvist_t.,1999-01-04-draper_s.,22,1500,51,819
29524,1999,1999-01-04,2,hewitt_l.,stoltenberg_j.,16,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-hewitt_l.,1999-01-04-stoltenberg_j.,100,482,27,1280
29525,1999,1999-01-04,3,enqvist_t.,hrbaty_d.,18,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-enqvist_t.,1999-01-04-hrbaty_d.,22,1500,46,884
29526,1999,1999-01-04,3,stoltenberg_j.,black_b.,17,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-stoltenberg_j.,1999-01-04-black_b.,27,1280,28,1259
29527,1999,1999-01-04,3,draper_s.,tebbutt_m.,36,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-draper_s.,1999-01-04-tebbutt_m.,51,819,122,393
29528,1999,1999-01-04,3,hewitt_l.,dosedel_s.,28,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-hewitt_l.,1999-01-04-dosedel_s.,100,482,64,723
29529,1999,1999-01-04,4,dosedel_s.,rafter_p.,22,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-dosedel_s.,1999-01-04-rafter_p.,64,723,4,3315
29530,1999,1999-01-04,4,enqvist_t.,prinosil_d.,17,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-enqvist_t.,1999-01-04-prinosil_d.,22,1500,78,633
29531,1999,1999-01-04,4,tebbutt_m.,kuerten_g.,39,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-tebbutt_m.,1999-01-04-kuerten_g.,122,393,23,1472
29532,1999,1999-01-04,4,stoltenberg_j.,pozzi_g.,17,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-stoltenberg_j.,1999-01-04-pozzi_g.,27,1280,61,730
29533,1999,1999-01-04,4,black_b.,pavel_a.,17,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-black_b.,1999-01-04-pavel_a.,28,1259,68,710
29534,1999,1999-01-04,4,draper_s.,chang_m.,22,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-draper_s.,1999-01-04-chang_m.,51,819,29,1242
29535,1999,1999-01-04,4,hewitt_l.,novak_j.,31,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-hewitt_l.,1999-01-04-novak_j.,100,482,75,669
29536,1999,1999-01-04,4,hrbaty_d.,gross_o.,0,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-hrbaty_d.,1999-01-04-gross_o.,46,884,97,514
29537,1999,1999-01-04,5,rafter_p.,suzuki_t.,15,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-rafter_p.,1999-01-04-suzuki_t.,4,3315,115,415
29538,1999,1999-01-04,5,enqvist_t.,woodforde_m.,26,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-enqvist_t.,1999-01-04-woodforde_m.,22,1500,58,773
29539,1999,1999-01-04,5,kuerten_g.,golmard_j.,19,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-kuerten_g.,1999-01-04-golmard_j.,23,1472,47,883
29540,1999,1999-01-04,5,stoltenberg_j.,di pasquale_a.,17,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-stoltenberg_j.,1999-01-04-dipasquale_a.,27,1280,,
29541,1999,1999-01-04,5,black_b.,spadea_v.,28,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-black_b.,1999-01-04-spadea_v.,28,1259,42,935
29542,1999,1999-01-04,5,chang_m.,grosjean_s.,27,Outdoor,Hard,32,1999-adelaide-hard,1999-01-04-chang_m.,1999-01-04-grosjean_s.,29,1242,88,568
