,year,date,round,winner,loser,games_played,court,surface,tourney_singles_draw,tournoi_unique_id,id_winner,id_loser,w_rank,w_points,l_rank,l_points
94630,2016,2016-01-04,1,raonic_m.,federer_r.,20,Outdoor,Hard,28,2016-brisbane-hard,2016-01-04-raonic_m.,2016-01-04-federer_r.,14,2170,3,8265
94631,2016,2016-01-04,2,federer_r.,thiem_d.,17,Outdoor,Hard,28,2016-brisbane-hard,2016-01-04-federer_r.,2016-01-04-thiem_d.,3,8265,20,1600
94632,2016,2016-01-04,2,raonic_m.,tomic_b.,26,Outdoor,Hard,28,2016-brisbane-hard,2016-01-04-raonic_m.,2016-01-04-tomic_b.,14,2170,18,1675
94633,2016,2016-01-04,3,federer_r.,dimitrov_g.,33,Outdoor,Hard,28,2016-brisbane-hard,2016-01-04-federer_r.,2016-01-04-dimitrov_g.,3,8265,28,1360
94634,2016,2016-01-04,3,tomic_b.,nishikori_k.,25,Outdoor,Hard,28,2016-brisbane-hard,2016-01-04-tomic_b.,2016-01-04-nishikori_k.,18,1675,8,4235
94635,2016,2016-01-04,3,thiem_d.,cilic_m.,31,Outdoor,Hard,28,2016-brisbane-hard,2016-01-04-thiem_d.,2016-01-04-cilic_m.,20,1600,13,2405
94636,2016,2016-01-04,3,raonic_m.,pouille_l.,20,Outdoor,Hard,28,2016-brisbane-hard,2016-01-04-raonic_m.,2016-01-04-pouille_l.,14,2170,78,672
94637,2016,2016-01-04,4,federer_r.,kamke_t.,15,Outdoor,Hard,28,2016-brisbane-hard,2016-01-04-federer_r.,2016-01-04-kamke_t.,3,8265,277,185
94638,2016,2016-01-04,4,nishikori_k.,kukushkin_m.,19,Outdoor,Hard,28,2016-brisbane-hard,2016-01-04-nishikori_k.,2016-01-04-kukushkin_m.,8,4235,65,762
94639,2016,2016-01-04,4,cilic_m.,chung_h.,25,Outdoor,Hard,28,2016-brisbane-hard,2016-01-04-cilic_m.,2016-01-04-chung_h.,13,2405,51,817
