,year,date,round,winner,loser,games_played,court,surface,tourney_singles_draw,tournoi_unique_id,id_winner,id_loser,w_rank,w_points,l_rank,l_points
7775,1993,1993-01-04,1,kulti_n.,bergstrom_c.,31,Outdoor,Hard,32,1993-adelaide-hard,1993-01-04-kulti_n.,1993-01-04-bergstrom_c.,79,0,58,0
7776,1993,1993-01-04,2,bergstrom_c.,fromberg_r.,20,Outdoor,Hard,32,1993-adelaide-hard,1993-01-04-bergstrom_c.,1993-01-04-fromberg_r.,58,0,83,0
7777,1993,1993-01-04,2,kulti_n.,stark_j.,30,Outdoor,Hard,32,1993-adelaide-hard,1993-01-04-kulti_n.,1993-01-04-stark_j.,79,0,85,0
7778,1993,1993-01-04,3,kulti_n.,volkov_a.,26,Outdoor,Hard,32,1993-adelaide-hard,1993-01-04-kulti_n.,1993-01-04-volkov_a.,79,0,17,0
7779,1993,1993-01-04,3,bergstrom_c.,pioline_c.,25,Outdoor,Hard,32,1993-adelaide-hard,1993-01-04-bergstrom_c.,1993-01-04-pioline_c.,58,0,33,0
7780,1993,1993-01-04,3,fromberg_r.,fitzgerald_j.,20,Outdoor,Hard,32,1993-adelaide-hard,1993-01-04-fromberg_r.,1993-01-04-fitzgerald_j.,83,0,166,0
7781,1993,1993-01-04,3,stark_j.,o'brien_a.,15,Outdoor,Hard,32,1993-adelaide-hard,1993-01-04-stark_j.,1993-01-04-o'brien_a.,85,0,127,0
7782,1993,1993-01-04,4,o'brien_a.,krajicek_r.,20,Outdoor,Hard,32,1993-adelaide-hard,1993-01-04-o'brien_a.,1993-01-04-krajicek_r.,127,0,10,0
7783,1993,1993-01-04,4,volkov_a.,naewie_m.,15,Outdoor,Hard,32,1993-adelaide-hard,1993-01-04-volkov_a.,1993-01-04-naewie_m.,17,0,77,0
7784,1993,1993-01-04,4,pioline_c.,martin_t.,17,Outdoor,Hard,32,1993-adelaide-hard,1993-01-04-pioline_c.,1993-01-04-martin_t.,33,0,87,0
7785,1993,1993-01-04,4,bergstrom_c.,rostagno_d.,17,Outdoor,Hard,32,1993-adelaide-hard,1993-01-04-bergstrom_c.,1993-01-04-rostagno_d.,58,0,75,0
7786,1993,1993-01-04,4,fitzgerald_j.,stoltenberg_j.,19,Outdoor,Hard,32,1993-adelaide-hard,1993-01-04-fitzgerald_j.,1993-01-04-stoltenberg_j.,166,0,168,0
7787,1993,1993-01-04,4,fromberg_r.,pate_d.,26,Outdoor,Hard,32,1993-adelaide-hard,1993-01-04-fromberg_r.,1993-01-04-pate_d.,83,0,396,0
