,year,date,round,winner,loser,games_played,court,surface,tourney_singles_draw,tournoi_unique_id,id_winner,id_loser,w_rank,w_points,l_rank,l_points
98681,2017,2017-01-01,1,dimitrov_g.,nishikori_k.,25,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-dimitrov_g.,2017-01-01-nishikori_k.,,,,
98682,2017,2017-01-01,2,dimitrov_g.,raonic_m.,21,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-dimitrov_g.,2017-01-01-raonic_m.,,,,
98683,2017,2017-01-01,2,nishikori_k.,wawrinka_s.,22,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-nishikori_k.,2017-01-01-wawrinka_s.,,,,
98684,2017,2017-01-01,3,raonic_m.,nadal_r.,29,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-raonic_m.,2017-01-01-nadal_r.,,,,
98685,2017,2017-01-01,3,wawrinka_s.,edmund_k.,33,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-wawrinka_s.,2017-01-01-edmund_k.,,,,
98686,2017,2017-01-01,3,nishikori_k.,thompson_j.,14,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-nishikori_k.,2017-01-01-thompson_j.,,,,
98687,2017,2017-01-01,3,dimitrov_g.,thiem_d.,28,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-dimitrov_g.,2017-01-01-thiem_d.,,,,
98688,2017,2017-01-01,4,raonic_m.,schwartzman_d.,17,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-raonic_m.,2017-01-01-schwartzman_d.,,,,
98689,2017,2017-01-01,4,wawrinka_s.,troicki_v.,23,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-wawrinka_s.,2017-01-01-troicki_v.,,,,
98690,2017,2017-01-01,4,nishikori_k.,donaldson_j.,29,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-nishikori_k.,2017-01-01-donaldson_j.,,,,
98691,2017,2017-01-01,4,thiem_d.,groth_s.,22,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-thiem_d.,2017-01-01-groth_s.,,,,
98692,2017,2017-01-01,4,nadal_r.,zverev_m.,14,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-nadal_r.,2017-01-01-zverev_m.,,,,
98693,2017,2017-01-01,4,edmund_k.,pouille_l.,13,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-edmund_k.,2017-01-01-pouille_l.,,,,
98694,2017,2017-01-01,4,dimitrov_g.,mahut_n.,18,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-dimitrov_g.,2017-01-01-mahut_n.,,,,
98695,2017,2017-01-01,4,thompson_j.,ferrer_d.,34,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-thompson_j.,2017-01-01-ferrer_d.,,,,
98696,2017,2017-01-01,5,nadal_r.,dolgopolov_a.,18,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-nadal_r.,2017-01-01-dolgopolov_a.,,,,
98697,2017,2017-01-01,5,pouille_l.,simon_g.,26,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-pouille_l.,2017-01-01-simon_g.,,,,
98698,2017,2017-01-01,5,dimitrov_g.,johnson_s.,17,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-dimitrov_g.,2017-01-01-johnson_s.,,,,
98699,2017,2017-01-01,5,ferrer_d.,tomic_b.,21,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-ferrer_d.,2017-01-01-tomic_b.,,,,
98700,2017,2017-01-01,5,donaldson_j.,muller_g.,20,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-donaldson_j.,2017-01-01-muller_g.,,,,
98701,2017,2017-01-01,5,edmund_k.,escobedo_e.,26,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-edmund_k.,2017-01-01-escobedo_e.,,,,
98702,2017,2017-01-01,5,groth_s.,herbert_p.,33,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-groth_s.,2017-01-01-herbert_p.,,,,
98703,2017,2017-01-01,5,mahut_n.,robert_s.,29,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-mahut_n.,2017-01-01-robert_s.,,,,
98704,2017,2017-01-01,5,schwartzman_d.,querrey_s.,18,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-schwartzman_d.,2017-01-01-querrey_s.,,,,
98705,2017,2017-01-01,5,thompson_j.,ymer_e.,17,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-thompson_j.,2017-01-01-ymer_e.,,,,
98706,2017,2017-01-01,5,troicki_v.,nishioka_y.,22,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-troicki_v.,2017-01-01-nishioka_y.,,,,
98707,2017,2017-01-01,5,zverev_m.,de minaur_a.,18,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-zverev_m.,2017-01-01-deminaur_a.,,,,
98708,2017,2017-01-01,6,nishioka_y.,smyczek_t.,22,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-nishioka_y.,2017-01-01-smyczek_t.,,,,
98709,2017,2017-01-01,6,donaldson_j.,smith_j.,31,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-donaldson_j.,2017-01-01-smith_j.,,,,
98710,2017,2017-01-01,6,de minaur_a.,tiafoe_f.,33,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-deminaur_a.,2017-01-01-tiafoe_f.,,,,
98711,2017,2017-01-01,6,escobedo_e.,dodig_i.,31,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-escobedo_e.,2017-01-01-dodig_i.,,,,
98712,2017,2017-01-01,7,de minaur_a.,kukushkin_m.,23,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-deminaur_a.,2017-01-01-kukushkin_m.,,,,
98713,2017,2017-01-01,7,dodig_i.,harrison_r.,30,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-dodig_i.,2017-01-01-harrison_r.,,,,
98714,2017,2017-01-01,7,nishioka_y.,soeda_g.,24,Outdoor,Hard,28,2017-brisbane-hard,2017-01-01-nishioka_y.,2017-01-01-soeda_g.,,,,
