,year,date,round,winner,loser,games_played,court,surface,tourney_singles_draw,tournoi_unique_id,id_winner,id_loser,w_rank,w_points,l_rank,l_points
62,1991,1991-01-07,1,novacek_k.,fleurian_j.,26,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-novacek_k.,1991-01-07-fleurian_j.,35,0,,
63,1991,1991-01-07,2,novacek_k.,vajda_m.,26,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-novacek_k.,1991-01-07-vajda_m.,35,0,83,0
64,1991,1991-01-07,2,fleurian_j.,mattar_l.,28,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-fleurian_j.,1991-01-07-mattar_l.,,,45,0
65,1991,1991-01-07,3,fleurian_j.,sanchez_e.,21,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-fleurian_j.,1991-01-07-sanchez_e.,,,9,0
66,1991,1991-01-07,3,novacek_k.,jonsson_l.,0,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-novacek_k.,1991-01-07-jonsson_l.,35,0,84,0
67,1991,1991-01-07,3,mattar_l.,bergstrom_c.,0,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-mattar_l.,1991-01-07-bergstrom_c.,45,0,69,0
68,1991,1991-01-07,3,vajda_m.,kuhnen_p.,29,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-vajda_m.,1991-01-07-kuhnen_p.,83,0,79,0
69,1991,1991-01-07,4,sanchez_e.,washington_m.,32,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-sanchez_e.,1991-01-07-washington_m.,9,0,94,0
70,1991,1991-01-07,4,vajda_m.,chesnokov_a.,31,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-vajda_m.,1991-01-07-chesnokov_a.,83,0,12,0
71,1991,1991-01-07,4,novacek_k.,connell_g.,20,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-novacek_k.,1991-01-07-connell_g.,35,0,93,0
72,1991,1991-01-07,4,mattar_l.,yzaga_j.,16,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-mattar_l.,1991-01-07-yzaga_j.,45,0,89,0
73,1991,1991-01-07,4,jonsson_l.,camporese_o.,33,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-jonsson_l.,1991-01-07-camporese_o.,84,0,44,0
74,1991,1991-01-07,4,kuhnen_p.,antonitsch_a.,32,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-kuhnen_p.,1991-01-07-antonitsch_a.,79,0,63,0
75,1991,1991-01-07,4,bergstrom_c.,adams_c.,32,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-bergstrom_c.,1991-01-07-adams_c.,69,0,190,0
76,1991,1991-01-07,4,fleurian_j.,jelen_e.,16,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-fleurian_j.,1991-01-07-jelen_e.,,,65,0
77,1991,1991-01-07,5,sanchez_e.,furlan_r.,17,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-sanchez_e.,1991-01-07-furlan_r.,9,0,78,0
78,1991,1991-01-07,5,chesnokov_a.,rahunen_a.,17,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-chesnokov_a.,1991-01-07-rahunen_a.,12,0,73,0
79,1991,1991-01-07,5,adams_c.,fromberg_r.,19,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-adams_c.,1991-01-07-fromberg_r.,190,0,28,0
80,1991,1991-01-07,5,novacek_k.,mronz_a.,30,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-novacek_k.,1991-01-07-mronz_a.,35,0,87,0
81,1991,1991-01-07,5,mattar_l.,engel_d.,29,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-mattar_l.,1991-01-07-engel_d.,45,0,117,0
82,1991,1991-01-07,5,camporese_o.,clavet_f.,17,Outdoor,Hard,32,1991-auckland-hard,1991-01-07-camporese_o.,1991-01-07-clavet_f.,44,0,91,0
